ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Title-Clean,Detect Language,Average-Rating,Review-Count,Author-Count,Publisher-Count,Binned-Rating
0743216393,"Three Plums In One : One for the Money, Two for the Dough, Three to Get Deadly",janet evanovich,2001.0,scribner,three plum one one money two dough three get deadly,en,9.125,8,30,142,High
1573221856,High Maintenance,jennifer belle,2001.0,riverhead hardcover,high maintenance,en,7.583333333333333,12,3,3,Low
0525946020,Grace,jane roberts wood,2001.0,dutton,grace,es,8.0,5,1,54,High
1573221880,Best Friends,martha moody,2001.0,riverhead,best friend,da,6.8,5,2,82,Low
0805053883,"Polar Bear, Polar Bear, What Do You Hear",bill martin jr,1997.0,henry holt co (byr),polar bear polar bear hear,en,9.0,4,1,2,High
1588454770,The Little Mermaid,vincent douglas,2001.0,mcgraw-hill children's,little mermaid,en,8.0,4,1,1,High
0061057363,Ruins (The X-Files),kevin j anderson,1997.0,harperentertainment,ruin x file,en,7.230769230769231,13,14,15,Low
0192833545,Wuthering Heights (Oxford World's Classics),emily bronte,1998.0,oxford university press,wuthering height oxford world classic,en,9.0,5,14,31,High
185984412X,The New Rulers of the World,john pilger,2003.0,verso,new ruler world,en,7.25,4,1,3,Low
067174559X,The Klingon Dictionary (Star Trek: All),marc okrand,1992.0,star trek,klingon dictionary star trek,en,6.857142857142857,7,1,107,Low
0064409945,The Thief of Always,clive barker,2002.0,harpertrophy,thief always,en,8.2,5,21,149,High
0345390059,An Imperfect Spy (Kate Fansler Novels (Paperback)),amanda cross,1996.0,ballantine,imperfect spy kate fansler,unknown,7.0,4,3,656,Low
0140116109,Swimming Pool Library,alan hollinghurst,1998.0,penguin putnam,swimming pool library,tl,7.0,4,2,39,Low
0062545035,A Circle of Quiet,madeleine l'engle,1984.0,harpersanfrancisco,circle quiet,unknown,9.0,5,21,48,High
0380731592,Balance of Power : A Novel,james huston,1999.0,avon,balance power,en,7.8,5,2,540,High
1567310079,Siddhartha,hermann hesse,1997.0,mjf,siddhartha,cy,9.0,7,19,3,High
0804108692,Life on the Road,charles kuralt,1991.0,ivy,life road,en,8.3,10,5,94,High
0679722017,The Selected Poetry of Rainer Maria Rilke,rainer maria rilke,1989.0,vintage,selected poetry rainer maria rilke,en,10.0,5,2,110,High
0515097128,I'm With the Band: Confessions of a Groupie,pamela des barres,1991.0,jove,' band confession groupie,en,4.0,5,1,262,Low
0553279289,The Dog Who Wouldn't Be,farley mowat,1984.0,starfire,dog ',en,7.2,5,3,10,Low
0345421256,The Alpine Nemesis,mary daheim,2001.0,fawcett,alpine nemesis,en,7.75,4,21,255,High
0446353337,The Deeds of the Disturber,elizabeth peters,1994.0,warner,deed disturber,en,7.5,6,30,446,Low
0922066728,A Time to Kill,john grisham,1992.0,dell,time kill,fi,9.125,8,54,410,High
0671701258,RULING PASSION,judith michael,1991.0,pocket,ruling passion,unknown,7.75,4,7,652,High
0345433475,Irresistible (Conrad Voort Novels (Hardcover)),ethan black,2000.0,ballantine,irresistible conrad voort hardcover,unknown,8.0,5,2,656,High
0515084891,Years,lavyrle spencer,1995.0,jove,year,unknown,8.285714285714286,7,27,262,High
051512298X,Stone Angel (Kathleen Mallory Novels (Paperback)),carol o'connell,1998.0,jove,stone angel kathleen mallory,unknown,8.333333333333334,6,8,262,High
1551663015,Lightkeeper,susan wiggs,1997.0,mira,lightkeeper,af,7.0,5,14,219,Low
0451409892,Phantom Waltz,catherine anderson,2001.0,onyx,phantom waltz,en,7.571428571428571,7,9,65,Low
0671670069,Guardian Angel,julie garwood,1990.0,pocket,guardian angel,id,7.666666666666667,9,32,652,Low
0399144412,The Reef,nora roberts,1998.0,putnam,reef,en,8.375,8,127,212,High
0553801228,Summer Light,luanne rice,2001.0,bantam,summer light,da,8.0,4,12,864,High
0671870998,The Wedding,julie garwood,1996.0,pocket,wedding,unknown,7.666666666666667,9,32,652,Low
0671034014,Mercy,julie garwood,2001.0,atria,mercy,cy,7.666666666666667,6,32,94,Low
1551664917,Charm School,susan wiggs,1999.0,mira,charm school,en,6.8,5,14,219,Low
0440217067,Enslaved,virginia henley,1998.0,isl,enslaved,no,7.4,5,12,33,Low
0380799375,Baby Love,catherine anderson,1999.0,avon,baby love,cs,7.428571428571429,7,9,540,Low
0843950498,Dark Melody,christine feehan,2003.0,leisure,dark melody,id,6.875,8,21,58,Low
0515136824,Wild Rain,christine feehan,2004.0,jove,wild rain,unknown,7.25,8,21,262,Low
0671747150,Fancy Pants,susan elizabeth phillips,1991.0,pocket,fancy pant,en,7.428571428571429,7,16,652,Low
0553213393,Inferno (Bantam Classics),dante,1982.0,bantam classics,inferno bantam classic,unknown,7.375,8,1,18,Low
0380812525,Ritual of Proof,dara joy,2002.0,harpertorch,ritual proof,en,6.25,4,5,258,Low
0373218435,Untamed,nora roberts,2003.0,silhouette,untamed,unknown,7.2727272727272725,11,127,98,Low
0373218427,From This Day,nora roberts,2003.0,silhouette,day,en,5.928571428571429,14,127,98,Low
0553099604,A Thin Dark Line,tami hoag,1997.0,bantam,thin dark line,unknown,8.0,10,17,864,High
000617616X,At Close Quarters,gerald seymour,1988.0,harpercollins,close quarter,unknown,6.75,4,1,321,Low
0552996424,Swimming Pool Sunday,madeleine wickham,1997.0,corgi,swimming pool sunday,tl,6.0,4,1,7,Low
0688168256,Keeping Faith : A Novel,jodi picoult,1999.0,william morrow,keeping faith,en,7.6,5,17,130,Low
0517207346,How to Live with a Neurotic Cat,stephen baker,1999.0,gramercy,live neurotic cat,en,7.714285714285714,7,2,6,High
0380977303,Partner in Crime,ja jance,2002.0,william morrow,partner crime,it,7.3076923076923075,13,28,130,Low
0345440013,Funeral in Blue (William Monk Novels (Hardcover)),anne perry,2001.0,ballantine,funeral blue william monk hardcover,en,5.75,4,45,656,Low
0812548418,Flying to Pieces,dean ing,1998.0,tor,flying piece,en,8.75,4,1,199,High
0671676296,HEAVEN'S PRISONERS (Dave Robicheaux Mysteries (Paperback)),james lee burke,1989.0,pocket,heaven prisoner dave robicheaux mystery,unknown,8.75,4,17,652,High
067102731X,Every Dead Thing,john connolly,2000.0,pocket,every dead thing,en,8.555555555555555,9,4,652,High
0804115419,Blood Money,thomas perry,2002.0,ballantine,blood money,unknown,7.75,4,6,656,High
0743204840,Jolie Blon's Bounce : A Novel,james lee burke,2002.0,simon schuster,jolie blon bounce,unknown,8.3,10,17,241,High
0399146180,McNally's Folly: An Archy McNally Novel,vincent lardo,2000.0,putnam,mcnally folly archy mcnally,unknown,8.0,7,3,212,High
0671039970,Broken Wings (Broken Wings),vc andrews,2003.0,pocket star,broken wing broken wing,af,6.375,8,66,60,Low
0590457594,Princess Nevermore (Point Fantasy),dian curtis regan,1997.0,scholastic,princess nevermore point fantasy,unknown,8.0,4,1,223,High
3462033360,Der Vogel ist ein Rabe,benjamin lebert,2003.0,kiepenheuer witsch,der vogel ist ein rabe,de,5.714285714285714,7,3,7,Low
0553264567,"PERFECT SPY, A",john le carre,1990.0,bantam,perfect spy,en,8.166666666666666,6,18,864,High
0373218451,Navy Blues,debbie macomber,2003.0,silhouette,navy blue,sk,6.0,5,32,98,Low
0061010251,Death in Bloodhound Red (Bloodhound (Paperback)),virginia lanier,1996.0,harpertorch,death bloodhound red bloodhound,en,8.0,4,2,258,High
0671600613,WOUNDED SKY,diane duane,1985.0,star trek,wounded sky,unknown,10.0,4,11,107,High
0821762982,Beneath a Blood Red Moon (Zebra Romantic Suspense),shannon drake,1999.0,zebra,beneath blood red moon zebra romantic suspense,en,8.0,6,9,48,High
0425172929,Every Man a Tiger,tom clancy,2000.0,berkley,every man tiger,da,6.5,4,49,519,Low
0786889632,Hearse of a Different Color (Hitchcock Sewell Mysteries (Paperback)),tim cockey,2002.0,hyperion,hearse different color hitchcock sewell mystery,en,5.75,4,2,109,Low
0060198702,Murder Boogies with Elvis,anne george,2001.0,william morrow,murder boogie elvis,unknown,8.222222222222221,9,9,130,High
0385307756,The Copper Beech,maeve binchy,1992.0,bantam dell,copper beech,en,8.0,4,29,72,High
0805029222,The Good Samaritan Strikes Again,patrick f mcmanus,1993.0,owl (ny),good samaritan strike,unknown,8.5,4,5,13,High
1576734641,The Gift for All People,max lucado,1999.0,multnomah,gift people,en,9.75,4,9,31,High
0553095161,Silent Treatment,michael palmer,1995.0,bantam dell,silent treatment,unknown,7.6,5,16,72,Low
044050757X,First We Quit Our Jobs: How One Work Driven Couple Got on the Road to a New Life,marilyn j abraham,1997.0,dell,first quit job one work driven couple got road new life,en,6.5,4,1,410,Low
0679760849,"The Crossing (The Border Trilogy, V. 2)",cormac mccarthy,1995.0,vintage,crossing border trilogy v 2,en,7.833333333333333,6,6,110,High
0345427653,Star Wars Episode 1: The Phantom Menace,terry brooks,1999.0,del rey,star war episode 1 phantom menace,en,6.7894736842105265,19,24,260,Low
0671689762,Mountain Laurel,jude deveraux,1991.0,pocket,mountain laurel,unknown,8.0,7,55,652,High
0671621963,MAIDEN,jude deveraux,1988.0,pocket,maiden,unknown,9.0,4,55,652,High
067081458X,The Eyes of the Dragon,stephen king,1987.0,viking,eye dragon,en,7.777777777777778,18,195,101,High
0822596709,The Girl Who Owned a City (Young Adult Fiction),ot nelson,1995.0,runestone press,girl owned city young adult fiction,en,10.0,4,1,1,High
0671740679,Dalva (Contemporary Classics (Washington Square Press)),jim harrison,1991.0,washington square press,dalva contemporary classic washington square press,en,7.2,5,4,78,Low
0553264990,Bant/Spec.Last of the Breed,louis l'amour,1987.0,bantam,bant speclast breed,en,8.0,7,8,864,High
0670846503,Gerald's Game,stephen king,1992.0,penguin putnam childrens hc,gerald game,da,7.6,10,195,7,Low
3453108574,Die Kammer.,john grisham,1996.0,heyne,die kammer,af,7.0,6,54,63,Low
1551667517,Forbidden Fruit (Mira),erica spindler,2003.0,mira,forbidden fruit mira,da,7.083333333333333,12,10,219,Low
0380711966,Tim,colleen mccullough,1990.0,avon,tim,sq,7.25,4,13,540,Low
0192834029,Middlemarch (Oxford World's Classics),george eliot,1998.0,oxford university press,middlemarch oxford world classic,en,7.75,4,8,31,High
0743442237,Simple Gifts : Four Heartwarming Christmas Stories,judith mcnaught,2001.0,pocket,simple gift four heartwarming christmas,en,7.4,5,20,652,Low
051512947X,Once upon a Dream,nora roberts,2000.0,jove,upon dream,en,7.833333333333333,6,127,262,High
8420428655,Ensayo Sobre LA Ceguera,jose saramago,1996.0,alfaguara ediciones s a (spain),ensayo sobre la ceguera,es,8.0,4,17,8,High
8437600898,El Tunel,ernesto sabato,1983.0,ediciones catedra s a,el tunel,it,8.0,5,1,3,High
0887308813,Dogbert's Top Secret Management Handbook,scott adams,1997.0,harperbusiness,dogbert top secret management handbook,unknown,7.833333333333333,6,29,10,High
8420478407,El Cuento De LA Isla Desconocida,jose saramago,1998.0,alfaguara ediciones s a (spain),el cuento de la isla desconocida,es,8.25,4,17,8,High
0671013955,"House of Cards (Star Trek New Frontier, No 1)",peter david,1997.0,star trek,house card star trek new frontier 1,en,7.0,6,26,107,Low
055380250X,"The Taking (Koontz, Dean)",dean koontz,2004.0,bantam,taking koontz dean,unknown,7.4,10,26,864,Low
0373285000,Captivated (Silhouette Single Title),nora roberts,2004.0,silhouette,captivated silhouette single title,en,7.909090909090909,11,127,98,High
0330341634,The Daughters of Cain,colin dexter,1995.0,macmillan,daughter cain,en,7.333333333333333,12,8,21,Low
0060391480,Microserfs,douglas coupland,1995.0,harpercollins,microserfs,es,7.571428571428571,7,18,321,Low
1556619340,Another Homecoming,janette oke,1997.0,bethany house,another homecoming,en,8.0,4,20,29,High
0451210980,Bachelorette #1,jennifer l o'connell,2003.0,new american library,bachelorette # 1,it,7.833333333333333,6,1,33,High
0345452704,Dying to Please,linda howard,2002.0,ballantine,dying please,en,7.333333333333333,12,31,656,Low
0395933463,I Married a Communist,philip roth,1998.0,houghton mifflin co,married communist,unknown,8.5,6,7,10,High
0380813041,Gotta Get Next to You,lynn emery,2001.0,harpertorch,got ta get next,unknown,7.0,4,1,258,Low
0060502290,A Chance at Love (Avon Romance),beverly jenkins,2002.0,avon,chance love avon romance,unknown,8.5,4,1,540,High
0843950641,The Very Virile Viking: (Cartoon Cover),sandra hill,2003.0,leisure,virile viking cartoon cover,en,7.285714285714286,7,10,58,Low
0060009012,The Lost Son: A Life in Pursuit of Justice,bernard b kerik,2001.0,regan,lost son life pursuit justice,en,7.571428571428571,7,1,39,Low
0517702967,The Third Twin: A Novel,ken follett,1996.0,rom house,third twin,en,7.6,10,34,248,Low
0756400589,Take a Thief: A Novel of Valdemar,mercedes lackey,2002.0,daw,take thief valdemar,en,8.5,6,48,115,High
0553572148,Wicked,susan johnson,1997.0,bantam,wicked,pl,6.25,4,4,864,Low
0821775286,After Sundown,amanda ashley,2003.0,zebra,sundown,unknown,7.75,4,8,48,High
0553583557,Lord of a Thousand Nights,madeline hunter,2002.0,bantam,lord thousand night,en,7.4,5,5,864,Low
0425140601,Forever and the Night,linda lael miller,1993.0,berkley,forever night,en,8.5,6,24,519,High
038080803X,A Touch So Wicked (Avon Romantic Treasure),connie mason,2002.0,avon,touch wicked avon romantic treasure,en,8.0,4,8,540,High
0425181995,Secret of the Wolf,susan krinard,2001.0,berkley,secret wolf,en,8.2,5,6,519,High
0843948264,The Wild One: Secret Fires,elaine barbieri,2001.0,leisure,wild one secret fire,en,8.25,4,1,58,High
0843944560,Pirate,connie mason,1998.0,leisure,pirate,unknown,7.75,4,8,58,High
0553578677,Legendary Lover (St. John-Duras),susan johnson,2000.0,bantam,legendary lover st john dura,unknown,5.8,5,4,864,Low
0553563327,Thief of Hearts,teresa medeiros,1994.0,bantam,thief heart,en,7.25,4,8,864,Low
0061087122,Master of Seduction,kinley macgregor,2000.0,avon,master seduction,en,8.2,5,4,540,High
0553583549,The Protector,madeline hunter,2001.0,bantam,protector,en,9.0,4,5,864,High
0061091995,Sacrament,clive barker,1997.0,harpertorch,sacrament,ca,7.357142857142857,14,21,258,Low
0345414942,Foggy Mountain Breakdown: And Other Stories,sharyn mccrumb,1998.0,ballantine,foggy mountain breakdown,en,5.8,5,22,656,Low
0441785654,Steel Beach,john varley,1993.0,ace,steel beach,nl,6.8,5,4,145,Low
0140430024,Middlemarch,george eliot,1987.0,penguin,middlemarch,cy,8.6,5,8,486,High
0892967714,A Body in the Bathhouse,lindsey davis,2002.0,mysterious press,body bathhouse,en,8.25,4,5,15,High
1573228184,The Cigarette Girl,carol wolper,2000.0,riverhead,cigarette girl,en,6.4,5,2,82,Low
006096975X,Bart Simpson's Guide to Life: A Wee Handbook for the Perplexed,matt groening,1993.0,perennial,bart simpson guide life wee handbook perplexed,en,7.857142857142857,7,5,277,High
0671687948,HOTEL NEW HAMPSHIRE : HOTEL NEW HAMPSHIRE,john irving,1989.0,pocket,hotel new hampshire hotel new hampshire,en,7.8,5,40,652,High
0060175907,Aphrodite: A Memoir of the Senses,isabel allende,1998.0,harpercollins,aphrodite memoir sens,en,9.0,4,27,321,High
0743411374,Say When : A Novel,elizabeth berg,2004.0,washington square press,say,en,8.0,6,26,78,High
0689842589,Places I Never Meant To Be : Original Stories by Censored Writers,judy blume,2001.0,simon pulse,place never meant original censored writer,en,8.75,4,25,68,High
0152164561,"Mary, Bloody Mary: A Young Royals Book",carolyn meyer,2001.0,gulliver paperbacks,mary bloody mary young royal,unknown,9.0,8,2,3,High
0590228625,"When Will This Cruel War Be Over The Civil War Diary of Emma Simpson, Gordonsville, Virginia, 1864 (Dear America)",barry denenberg,1996.0,scholastic,cruel war civil war diary emma simpson gordonsville virginia 1864 dear america,en,7.333333333333333,6,2,223,Low
0590134620,Standing in the Light: The Captive Diary of Catharine Carey Logan (Dear America),mary pope osborne,1998.0,scholastic,standing light captive diary catharine carey logan dear america,en,7.333333333333333,6,6,223,Low
0688084885,Memories of Midnight,sidney sheldon,1990.0,william morrow,memory midnight,en,7.111111111111111,9,27,130,Low
0671606387,PETALS ON WIND (Dollanger Saga (Paperback)),v c andrews,1985.0,pocket,petal wind dollanger saga,unknown,6.0,4,8,652,Low
0449224147,Nightmare in Pink (Travis McGee Mysteries (Paperback)),john d macdonald,1996.0,fawcett,nightmare pink travis mcgee mystery,unknown,7.0,4,5,255,Low
0679459618,Dr. Death: A Novel,jonathan kellerman,2000.0,rom house,dr death,en,7.555555555555555,27,40,248,Low
0064473619,The Wish,gail carson levine,2001.0,harpertrophy,wish,en,7.75,4,4,149,High
0312969023,The Ultimate Rush,joe quirk,1999.0,st martin's press,ultimate rush,en,6.4,5,1,168,Low
1573228516,Black Girl in Paris,shay youngblood,2001.0,riverhead,black girl paris,unknown,7.5,4,1,82,Low
0671797999,MEDITATIONS FROM THE ROAD,m scott peck,1993.0,touchstone,meditation road,en,5.75,4,3,82,Low
1576731235,Front Porch Tales,phil gulley,1997.0,multnomah,front porch tale,en,8.142857142857142,7,2,31,High
1551668114,Thursdays At Eight,debbie macomber,2001.0,mira,thursday eight,en,8.0,4,32,219,High
0670032131,The Quality of Life Report,meghan daum,2003.0,viking,quality life report,en,7.2,5,1,101,Low
0778320448,The Shop On Blossom Street,debbie macomber,2004.0,mira,shop blossom street,en,8.0,5,32,219,High
0380730405,Rebecca,daphne du maurier,2001.0,perennial,rebecca,ca,9.0,4,3,277,High
0425179826,The Mineral Palace,heidi julavits,2001.0,berkley,mineral palace,en,5.666666666666667,6,1,519,Low
0515124524,Hot Chocolate,forster,1999.0,jove,hot chocolate,en,7.666666666666667,6,1,262,Low
082175758X,Vegas Heat,fern michaels,1997.0,zebra,vega heat,unknown,7.166666666666667,6,28,48,Low
0525946969,The Last Promise,richard paul evans,2002.0,dutton,last promise,en,7.666666666666667,9,14,54,Low
0373078358,"Secret Star  (The Stars Of Mithra) (Harlequin Silhouette Intimate Moments, No 835)",nora roberts,1998.0,silhouette,secret star star mithra harlequin silhouette intimate moment 835,en,7.1,10,127,98,Low
